SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
101041017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,3,0,5,0,9,0,0,0,0,0,7,0,4,0,10,0,27,0,3,0,0,0,3,0,10,0,7,0,25,4,8,0,13,0,6,0,7,3,14,0,62,5,12,0,26,0,17,3,13,0,4,0,79,6,3,0,26,3,8,0,3,0,3,0,56,10,4,0,22,3,10,0,0,0,7,0,54,16,3,0,24,4,15,0,4,0,5,0,68,15,0,0,24,3,4,0,0,0,0,0,48,4,0,0,8,3,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,10,8,0,0,7,0,0,0,0
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,4,0,13,0,6,0,25,0,0,0,4,0,7,0,5,0,3,0,22,4,9,0,9,3,15,0,5,0,18,0,65,7,8,0,18,0,11,0,3,3,9,0,73,5,3,0,11,0,7,0,5,0,6,0,42,12,0,0,20,3,12,0,3,0,3,0,56,28,5,0,30,3,9,0,5,0,4,0,84,25,3,0,19,0,4,0,0,0,3,0,64,14,0,3,9,0,0,0,3,0,0,0,29,10,0,0,3,0,3,0,0,0,0,0,11,10,3,0,7,3,3,0,0
101041019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,10,0,16,0,0,0,0,0,3,0,3,0,11,0,22,0,7,0,5,0,13,0,9,0,6,0,45,6,6,0,20,0,27,0,9,0,9,0,79,5,12,0,36,3,17,0,7,3,10,0,83,3,6,0,34,3,11,0,3,0,3,0,64,10,9,0,32,0,16,0,4,0,6,0,77,50,3,4,54,8,14,0,5,0,6,0,144,18,0,0,34,8,6,3,0,0,3,0,71,16,4,0,15,0,4,0,0,0,0,0,42,14,0,0,3,3,0,0,0,3,0,0,26,20,0,0,12,0,5,0,0
101041020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,10,3,0,0,3,0,0,0,6,3,8,0,25,3,5,0,6,0,4,0,12,0,10,0,32,0,3,0,4,0,11,3,6,0,10,0,45,6,10,0,20,0,27,3,12,0,10,0,92,8,11,0,23,4,20,0,12,0,9,4,97,6,6,0,27,0,12,0,0,0,8,0,64,11,6,3,23,0,8,0,0,0,4,0,62,25,4,0,41,3,17,3,0,0,3,0,104,25,4,0,16,3,8,0,0,0,0,0,59,16,4,0,6,5,4,0,0,0,0,0,31,7,0,0,6,0,3,0,0,0,0,0,23,13,0,3,5,0,0,0,3
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,14,0,3,0,4,0,0,0,0,0,3,0,13,5,3,0,16,0,6,0,6,0,6,0,32,6,3,0,10,0,3,0,3,0,0,0,21,4,0,0,19,0,6,0,0,0,0,0,27,10,3,0,14,0,5,0,0,0,0,0,40,12,0,0,10,0,7,0,0,0,0,0,31,5,0,0,11,0,0,0,0,0,0,0,18,4,0,0,9,0,0,0,0,0,0,0,12,5,0,0,6,0,3,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,4,3,0,3,0,0,0,16,3,3,0,5,0,13,0,0,0,5,0,34,0,5,0,10,0,4,0,4,0,0,0,20,4,0,0,6,3,3,0,0,0,0,0,21,7,0,0,12,0,0,0,0,0,0,0,22,6,0,0,26,0,3,0,0,0,0,0,47,4,0,0,12,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,11,0,4,0,3,0,4,0,3,0,3,0,17,3,9,0,9,0,9,0,0,0,4,0,31,5,3,0,14,0,0,0,4,0,4,0,29,4,0,0,13,3,3,0,0,0,4,0,29,4,0,0,10,0,0,0,3,0,0,0,25,10,5,0,14,0,5,0,0,0,3,0,32,4,0,0,13,0,0,0,5,0,0,0,28,7,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0
101041025,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,5,0,3,0,12,0,24,0,4,3,3,0,3,0,10,3,13,0,36,4,8,0,28,0,17,0,8,0,13,0,73,12,12,3,18,0,14,0,7,0,8,0,75,11,9,0,36,0,12,0,5,0,10,0,83,7,6,0,32,6,13,3,4,3,7,0,79,33,8,0,64,6,14,3,3,0,3,0,128,26,0,0,31,0,3,0,0,0,4,0,73,24,0,0,17,4,0,0,0,0,0,0,46,13,0,0,8,0,3,0,0,0,0,0,32,13,3,0,18,0,3,0,0
101041026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,3,0,0,3,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,4,0,7,0,16,4,5,0,3,0,4,0,7,3,9,0,35,0,0,0,11,0,17,0,8,0,13,0,54,9,6,0,34,0,9,0,5,0,3,0,76,5,4,0,21,0,8,0,4,0,4,0,54,8,6,3,26,3,13,0,3,0,4,0,63,22,6,0,30,5,13,0,8,0,4,0,91,9,3,5,15,3,3,0,0,0,0,0,41,11,0,0,13,0,0,0,0,0,0,0,27,8,0,0,3,0,5,0,0,0,0,0,17,11,0,0,5,0,0,0,0
101041027,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,3,0,3,0,14,0,0,0,3,0,0,0,4,0,12,0,24,0,0,0,7,3,9,0,11,0,10,3,38,6,9,0,14,0,13,0,5,3,11,0,70,7,8,0,34,0,16,0,0,0,10,0,75,4,3,0,16,0,11,3,0,0,6,0,42,5,7,0,17,0,5,0,3,3,4,0,47,15,7,0,32,3,8,0,6,3,4,0,76,11,0,0,17,3,3,0,0,0,3,0,43,8,0,0,8,0,0,0,3,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,7,9,3,0,3,0,4,0,0
101051539,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,9,0,15,0,0,0,0,0,3,0,11,3,4,0,24,0,3,0,3,0,7,0,8,6,13,0,34,0,5,0,14,0,27,3,18,0,28,0,99,3,11,0,29,5,45,0,16,3,39,3,146,21,5,0,57,6,51,3,23,3,7,0,176,27,15,0,68,9,46,3,6,4,7,0,179,32,3,0,72,8,34,0,4,8,5,0,168,116,11,3,139,17,68,7,4,3,12,0,387,104,6,0,111,14,32,6,7,5,0,0,283,87,3,0,61,9,9,0,3,0,3,0,173,57,3,0,16,0,11,0,0,0,0,0,90,76,4,0,33,6,18,0,3
101051540,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,4,0,4,0,14,0,0,0,3,3,3,0,3,0,0,0,15,0,7,0,0,0,6,0,9,0,6,0,36,3,4,0,11,0,12,0,9,4,17,0,57,7,7,0,21,0,24,0,8,0,13,0,84,4,3,3,36,3,14,3,6,3,5,0,90,19,11,3,46,3,22,6,3,0,10,0,115,26,6,0,47,0,15,0,0,0,3,0,105,40,6,5,76,6,25,4,5,4,6,0,199,39,10,0,62,3,16,0,0,3,3,0,142,42,3,3,32,3,5,3,0,0,3,0,97,29,0,3,14,4,9,0,0,3,0,0,59,47,4,0,30,5,9,0,0
101061541,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,4,0,8,0,6,0,23,4,3,0,4,0,7,0,3,0,6,0,36,4,3,0,14,0,9,0,4,0,8,0,47,7,6,0,16,0,14,0,5,0,4,0,59,11,0,0,26,3,6,0,6,0,0,0,52,33,3,0,55,11,29,3,4,4,4,0,137,40,3,0,51,10,6,3,3,0,3,0,115,22,0,0,22,14,5,0,0,0,0,0,62,21,0,0,9,4,3,0,0,0,0,0,42,38,4,0,18,3,6,0,0
101061542,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,4,0,14,0,0,0,0,0,3,0,0,0,0,0,13,3,0,0,3,0,10,0,0,0,3,0,29,3,9,3,17,0,19,3,3,3,5,0,66,6,6,3,22,0,19,0,0,0,5,0,73,11,0,0,22,3,16,0,4,0,5,0,69,15,8,0,28,3,19,0,3,0,6,0,91,40,9,0,59,12,32,4,4,4,8,0,170,58,9,3,66,6,7,0,0,3,3,0,157,49,4,0,61,14,7,0,3,0,3,0,136,60,5,3,26,4,19,4,0,0,0,0,120,190,5,6,113,12,28,3,3
101061543,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,12,0,20,0,0,0,0,0,3,0,3,0,12,0,13,0,4,0,0,0,8,0,7,0,19,0,31,3,4,0,3,0,7,0,16,3,9,0,46,5,11,0,28,0,31,4,11,3,16,0,109,13,7,4,47,6,22,0,11,0,6,0,116,12,5,0,49,0,27,0,7,0,6,0,105,23,9,0,38,0,16,0,3,0,6,0,96,40,3,4,51,3,24,0,0,3,4,0,133,36,5,0,32,0,4,0,0,0,7,0,85,14,3,0,22,0,5,0,4,0,0,0,48,12,0,0,3,0,3,0,0,0,0,0,20,13,0,0,14,4,9,0,0
101061544,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,4,0,0,0,0,0,3,0,12,3,0,0,6,0,14,0,3,0,12,0,41,4,3,0,12,0,14,0,6,0,9,0,46,12,6,0,26,3,22,0,4,0,7,3,74,3,7,0,21,3,12,0,0,0,4,0,59,10,0,0,22,3,16,0,4,0,7,0,59,29,0,0,35,5,9,0,3,0,0,0,88,18,0,0,23,0,3,0,0,0,0,0,53,14,3,0,16,3,4,0,0,0,0,0,33,4,0,0,5,0,3,0,0,0,0,0,14,15,0,0,10,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,10,0,4,0,4,0,3,0,4,0,3,0,14,0,3,0,9,0,5,3,3,0,4,0,28,3,4,0,12,0,16,0,5,0,3,0,40,0,6,0,30,0,11,0,3,0,3,0,50,7,0,0,30,5,16,0,9,0,5,0,76,29,6,0,67,3,29,0,4,3,5,3,151,38,4,3,76,0,15,0,5,0,0,0,143,36,6,0,55,3,3,0,3,0,3,0,113,21,5,0,16,4,20,0,0,3,0,0,68,58,4,0,79,5,12,3,3
102011029,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,4,0,3,0,8,0,17,0,7,0,4,0,9,0,4,0,11,0,41,3,3,0,6,0,8,0,6,0,14,0,50,5,6,0,21,5,18,0,3,3,4,0,73,9,10,0,38,3,17,0,9,0,6,3,92,21,4,0,32,3,9,0,3,0,6,0,75,33,3,3,97,10,44,3,10,0,7,0,206,41,15,0,79,4,21,3,3,0,3,0,178,42,5,0,54,6,5,3,3,0,0,0,117,21,0,0,22,5,16,0,6,0,0,0,82,66,4,0,72,4,19,0,3
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,3,0,9,0,3,0,4,0,18,4,5,0,11,3,8,0,4,0,3,0,34,3,3,0,11,0,7,0,0,3,5,3,31,7,0,0,11,0,11,0,4,0,0,0,32,3,0,0,15,0,13,0,3,0,7,0,40,26,6,0,40,0,9,0,0,0,7,0,88,14,0,3,15,0,3,0,0,0,0,0,43,9,0,0,13,0,5,0,0,0,3,0,30,8,0,0,9,0,3,0,0,0,3,0,28,33,3,0,19,4,7,0,0
102011031,4,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,3,0,11,0,3,0,0,0,4,0,3,0,0,0,10,4,3,0,7,0,6,0,3,0,8,0,34,3,3,3,14,0,16,0,5,0,10,3,63,6,5,0,25,5,16,0,8,0,13,0,79,9,4,0,26,4,23,3,4,0,13,0,80,17,4,0,40,7,36,0,8,0,16,0,122,37,10,0,101,15,41,3,5,3,15,0,232,45,3,4,80,13,13,4,0,0,10,0,168,63,7,0,64,7,12,0,0,0,4,0,155,35,0,3,52,3,28,0,3,4,3,0,133,100,6,0,108,6,34,3,8
102011032,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,5,0,13,0,0,0,0,0,3,0,9,0,10,0,22,0,5,0,0,0,6,0,4,0,11,0,31,0,0,0,5,0,30,3,8,0,15,0,70,3,5,0,23,3,43,5,13,0,19,0,118,3,6,0,61,4,52,0,9,5,21,0,162,5,3,0,63,3,49,0,3,5,6,0,137,29,4,0,52,4,46,0,5,0,3,0,143,53,13,4,124,10,58,11,4,3,15,0,300,56,8,0,80,8,24,0,5,0,3,0,195,29,8,7,62,8,3,0,0,3,4,0,127,29,0,0,15,0,22,0,0,0,0,0,71,67,10,5,60,8,11,0,5
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,4,0,9,0,3,0,5,0,26,0,4,0,9,0,13,0,10,4,8,0,44,7,3,0,18,3,22,0,9,0,3,0,60,13,5,0,20,3,19,0,3,0,4,0,76,17,9,0,35,3,30,0,3,3,0,0,94,42,10,0,67,7,34,0,6,0,0,0,171,45,3,0,54,9,10,0,3,3,0,0,124,32,0,0,35,0,12,0,0,0,0,0,76,32,0,0,7,3,11,0,0,0,0,0,55,31,0,0,20,0,10,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,0,6,0,0,0,3,0,7,0,0,0,7,0,14,0,0,0,16,0,14,0,3,4,10,0,51,8,4,0,18,0,15,0,3,0,7,0,59,6,11,0,28,0,8,0,7,0,7,0,66,8,10,0,25,4,17,0,6,0,4,0,65,25,10,0,50,6,22,4,6,3,3,0,123,23,4,0,43,3,10,3,0,0,5,0,88,34,0,4,31,4,3,0,0,0,0,0,70,22,3,0,14,0,6,0,0,0,0,0,55,38,0,0,24,4,4,3,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,3,0,4,0,13,0,3,0,3,0,8,0,3,0,10,0,30,5,6,0,7,0,14,0,5,0,6,0,40,5,3,0,25,3,30,5,5,0,11,0,79,9,3,0,23,0,21,0,3,0,6,0,75,3,0,0,18,3,12,0,4,0,3,0,54,35,6,0,61,6,30,0,7,0,4,0,149,32,0,0,48,7,10,0,4,0,4,0,114,30,0,0,34,6,3,0,0,0,0,0,69,22,0,0,13,4,12,0,0,0,0,0,51,28,0,0,28,0,12,0,0
102011036,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,15,3,3,0,3,0,8,0,3,0,4,0,29,0,0,0,19,0,14,0,9,4,3,0,49,10,3,0,18,0,27,4,5,0,7,0,80,5,5,0,26,0,29,0,0,3,7,0,85,11,4,0,29,4,23,0,3,0,5,0,85,43,13,0,95,14,41,0,3,0,0,0,213,45,6,0,70,11,18,0,0,4,0,0,158,35,0,0,33,3,7,0,5,3,3,0,96,26,0,0,21,9,9,0,0,0,0,0,64,37,0,0,49,5,19,0,0
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,4,0,14,0,4,0,3,0,0,0,3,0,0,0,17,0,0,0,8,0,5,0,9,0,4,0,30,3,3,0,14,0,15,0,5,3,7,0,54,10,0,0,20,3,22,0,3,0,7,0,67,5,3,0,16,3,22,0,3,0,7,0,57,19,5,0,62,6,35,3,3,0,5,0,133,24,0,3,53,3,9,0,3,0,0,0,95,22,0,0,21,3,3,7,0,0,3,0,62,16,0,0,10,0,8,0,0,0,3,0,35,30,0,0,25,4,10,0,0
